is_hr,ftype,job_other_info,iname,degree,delivered,mina_url,month,job_label,chance,address,maxsal,logo,endtime,day,minsal,info,city,scale,deliver_uuid,url,industry,reslan,refresh,reject_type,attraction,cname,collected,overdue,job_requirements,invited,cuuid
False,1,,数据分析助理,本科,0,pages/positiondetail/positiondetail?uuid=inn_lfnlxynck5dp,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,上海市杨浦区贵阳路398号文通国际广场17楼,200,https://sxsimg.xiaoyuanzhao.com/69/BD/696D69C2EC630894F7849C62411855BD.png,2020-12-31,4,150,"<p style=""text-align:left;"">
	岗位职责：
</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
<p style=""text-align:left;"">
	1、 负责趣拿互联网平台的日常运营数据报表的定期或按需输出，例如用户数据报表、产品质量报表、收入报表等； 对关键业务指标进行人工或自动化监控。
</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
<p style=""text-align:left;"">
	2、 根据对业务的理解，梳理数据需求，建立业务模型；
</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
<p style=""text-align:left;"">
	3、 整理并固化产品运营周期的数据提供方案，根据方案向项目经理提供各种数据报告，管理业务数据统计平台；
</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
<p style=""text-align:left;"">
	4、 使用数据统计分析、数据挖掘工具，收集整理大数据信息，进行数据分析、建模；对关键分析思路进行产品化梳理，提供方案和建议以便优化产品、制定运营方案。
</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
<p style=""text-align:left;"">
	5、 协助完成活动结案报告及专题报告撰写。
</p>
<p style=""text-align:left;"">
	<p style=""text-align:left;"">
		我们带着“岗位”来了，带给<span style=""line-height:2em;"">你：</span> 
	</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
	<p style=""text-align:left;"">
		<span style=""line-height:2em;""> </span> 
	</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
	<p style=""text-align:left;"">
		1/拥有经验丰富，可咸可甜带教老师共同工作的机会；&nbsp;&nbsp;&nbsp;
	</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
	<p style=""text-align:left;"">
		2/得到高端物联网运营环境的锻炼；
	</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
	<p style=""text-align:left;"">
		3/不定期的免费快消品新品的体验福利；
	</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
	<p style=""text-align:left;"">
		4/不定期的线下活动；
	</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
	<p style=""text-align:left;"">
		5/丰厚的实习工资，开具实习证明；
	</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
	<p style=""text-align:left;"">
		6/购买商业保险，良好的办公环境和设备，喝不完的免费咖啡
	</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
	<p style=""text-align:left;"">
		......
	</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>
	<p style=""text-align:left;"">
		还等什么，快来吧~
	</p>
</p>
<span style=""background-color:#ffffff;color:#888888;font-size:14px;""> </span>",上海,150-500人,,https://www.shixiseng.com/intern/inn_lfnlxynck5dp,互联网/游戏/软件,中文,2020-11-30 10:47:28,,"['可转正实习', '商业险', '生日会', '朝九晚五', '周末双休', '地铁周边', '定期团建', '节日福利']",趣致股份,0,0,,0,com_c253weyu6afk
False,1,,番禺数据录入员,大专,0,pages/positiondetail/positiondetail?uuid=inn_uliub0kcaayi,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,广东省广州市番禺区政务服务中心,150,https://sxsimg.xiaoyuanzhao.com/67/EF/675E233370BC46E442ACFEC5C92953EF.jpg,2021-03-31,5,100,"<span> </span> 
<p>
	<span><span>岗位职责</span><span>：</span></span> 
</p>
<span> </span> 
<p>
	<span><span>1</span><span>、档案整理数字化：对照提交的档案扫描件，根据设定的模板，将历史档案（土地、房产）登记信息录入模板进行数字化，并最终导入不动产登记系统，实现图文关联挂接；</span></span> 
</p>
<span> </span> 
<p style=""text-align:left;"">
	<span style=""font-size:12pt;"">2</span><span style=""font-size:12pt;"">、需求收集整理：熟悉不动产登记业务流程，收集客户需求，将客户需求转化为软件需求方案，做好与项目经理和开发人员的业务使用场景沟通；</span> 
</p>
<span> </span> 
<p style=""text-align:left;"">
	<span style=""font-size:12pt;"">3</span><span style=""font-size:12pt;"">、完成项目经理安排的其他工作。</span> 
</p>
<p style=""text-align:left;"">
	<br>
</p>
<span style=""font-size:12pt;""> 
<p style=""text-align:left;"">
	<span> <br>
</span> 
</p>
<p>
	<span>任职要求：</span> 
</p>
<p style=""text-align:left;"">
	<span> <br>
</span> 
</p>
<p style=""text-align:left;"">
	<span style=""font-size:12pt;"">1</span><span style=""font-size:12pt;"">、熟悉<span>ArcGIS</span>、<span>Oracle</span>、<span>SQL</span>数据库相关知识优先；</span> 
</p>
<p style=""text-align:left;"">
	<span> <br>
</span> 
</p>
<p style=""text-align:left;"">
	<span style=""font-size:12pt;"">2</span><span style=""font-size:12pt;"">、计算机相关专业或者熟练使用办公软件系统</span> 
</p>
<p style=""text-align:left;"">
	<span> <br>
</span> 
</p>
<p style=""text-align:left;"">
	<span style=""font-size:12pt;"">3</span><span style=""font-size:12pt;"">、具有较好的责任心和良好的协调沟通能力；</span> 
</p>
<p style=""text-align:left;"">
	<span> <br>
</span> 
</p>
<p style=""text-align:left;"">
	<span style=""font-size:12pt;"">4</span><span style=""font-size:12pt;"">、具有一定的严谨规范性又具备一定的灵活变通能力；</span> 
</p>
<p style=""text-align:left;"">
	<span> <br>
</span> 
</p>
<p style=""text-align:left;"">
	<span style=""font-size:12pt;"">5</span><span style=""font-size:12pt;"">、具有良好的团队合作精神；</span> 
</p>
<p style=""text-align:left;"">
	<span> <br>
</span> 
</p>
</span> 
<p style=""text-align:left;"">
	<br>
</p>
<span> </span>",广州,2000人以上,,https://www.shixiseng.com/intern/inn_uliub0kcaayi,互联网/游戏/软件,中文,2020-11-30 10:41:38,,"['接受大一大二', '双休', '可提供实习证明']",yidatec,0,0,,0,com_8jfkh9jlbxuu
False,1,,UI设计师,不限,0,pages/positiondetail/positiondetail?uuid=inn_tzim0ovaakuu,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,无锡市新吴区净慧东道66号5号楼5F,150,https://sxsimg.xiaoyuanzhao.com/9B/01/9BA882B5DE1A7535FA77EA319EAA2001.png,2020-12-14,3,80,"<span>岗位职责：1、协助、独立完成公司相关产品版面设计与制作；2、配合项目组完成项目页面设计、框架设计等。<br>任职要求：<br>1、具备用户界面及交互设计能力,能熟练使用各类常用平面软件进行界面设计；<br>2、具有良好的需求理解及表达能力；高度责任感和主动学习的能力。</span>",无锡,15-50人,,https://www.shixiseng.com/intern/inn_tzim0ovaakuu,互联网/游戏/软件,中文,2020-11-30 10:37:47,,"['致力于海量体育运动数据采集', '挖掘', '分析和运动大数据应用']",跑吧跑吧运动大数据,0,0,,0,com_a6lv5d5swfup
False,1,,数据建模实习生,硕士,0,pages/positiondetail/positiondetail?uuid=inn_zk0ybk0vgmsy,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,重庆市渝北区财富大道15号重庆高科财富园财富二号A栋瀚华信贷,100,https://sxsimg.xiaoyuanzhao.com/88/7F/88E532BDEA866EFF3F63128F33F00F7F.jpg,2020-12-30,5,50,"岗位职责：<br>
（1）负责模型的开发工作、包括但不限于数据提取、清洗、变量衍生、变量筛选、模型训练等；<br>
（2）负责模型的部署、测试工作，确保模型准确运行；<br>
（3）负责模型的监控，包括对模型的区分度、稳定性等指标监控及报表制作；<br>
（4）负责数据挖掘及分析工作，测试外部及内部数据源的有效性；<br>
（5）通过构建和衍生新变量，以及研究算法，提高模型的性能；<br>
（6）针对模型上线后的衰减，完成对模型的迭代工作；<br>
（7）负责决策引擎的项目运行异常的监控和排查；<br>
（8）完成领导交付的其他相关工作。<br>
任职资格：<br>
（1）应用统计学、数学等相关专业硕士以上学历，2021届毕业生优先；<br>
（2）优秀的建模能力，掌握数据库理论知识，熟练基本操作，熟练使用办公软件；<br>
（3）踏实、勤奋、细心，适应力强。",重庆,500-2000人,,https://www.shixiseng.com/intern/inn_zk0ybk0vgmsy,金融/经济/投资/财会,中文,2020-11-30 10:37:44,,"['可转正实习', '上市公司']",瀚华金融,0,0,,0,com_rjs5c2t9uzwf
False,1,,数据科学家,本科,0,pages/positiondetail/positiondetail?uuid=inn_85vbzdze5mqw,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,沪闵路6088号凯德商务楼22楼2211,300,https://sxsimg.xiaoyuanzhao.com/F1/0A/F1FB1E543458580C2C08F6DDE446FA0A.png,2020-12-11,4,200,"<p>
	岗位职责：
</p>
<p>
	<br>
</p>
<p>
	&nbsp; &nbsp;1 熟悉理解业务场景<span></span> 
</p>
<p>
	&nbsp; &nbsp;2&nbsp; 用户用电大数据处理、分析以及用户行为学习<span></span> 
</p>
<p>
	&nbsp; &nbsp;3 针对业务场景的数据挖掘算法设计和实现<span></span> 
</p>
&nbsp; &nbsp;4 调研数据挖掘前沿技术
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	职位要求：
</p>
<p>
	&nbsp; &nbsp;1&nbsp; 熟悉下列任意一种数据分析软件R/MATLAB/Python
</p>
<p>
	&nbsp; &nbsp;2&nbsp; 较扎实数学，数据结构，算法理论基础<span></span> 
</p>
<p>
	&nbsp; &nbsp;3 了解机器学习基本算法<span></span> 
</p>
<p>
	&nbsp; &nbsp;4 具有数据抓取，数据分析经验者优先<span></span> 
</p>
&nbsp; &nbsp;5 实习时间至少半年，一周至少4天；能够全勤者优先
<p>
	<br>
</p>",上海,少于15人,,https://www.shixiseng.com/intern/inn_85vbzdze5mqw,互联网/游戏/软件,不限,2020-11-30 10:37:35,,"['可转正实习', '免费咖啡', '地铁周边', '大牛指导', '实习证明', '商业险', '实习津贴']",千居智,0,0,,0,com_j1re1jf945wf
False,1,,科技金融部实习生（上海）,不限,0,pages/positiondetail/positiondetail?uuid=inn_dh3bm2ngihrz,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,上海市浦东新区民生路1518号金鹰大厦B座,150,https://sxsimg.xiaoyuanzhao.com/8F/99/8F656894EA680FE56867AF811F3CFF99.png,2020-12-14,5,100,"<p>
	<br>
职责描述：<br>
1、负责基金数据的加工处理；<br>
2、协助检查资产数据库每日、每周的数据准确性与异常跟踪<br>
3、协助挖掘数据价值，形成研究报表；<br>
4、科技金融相关的素材收集与整理工作<br>
5、部门交待的其他工作<br>
<br>
任职要求：<br>
1、统计学、金融学相关专业，2021年及以后毕业生&semi;<br>
2、具有良好的编程能力，熟练运用Python、R、Excel中的一种，熟悉常见的金融终端和数据分析软件&semi;<br>
3、具有较强的信息搜集能力和数据分析能力
</p>
<br>",上海,15-50人,,https://www.shixiseng.com/intern/inn_dh3bm2ngihrz,金融/经济/投资/财会,中文,2020-11-30 10:33:59,,['可转正实习'],汇鸿汇升投资,0,0,,0,com_akx7c4zlm1pv
False,1,,数据分析员,大专,0,pages/positiondetail/positiondetail?uuid=inn_gnib3foj33fa,5,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,宝安区西乡臣田工业区33栋（IDT）二楼,250,https://sxsimg.xiaoyuanzhao.com/60/59/6060D9E2367D2E61ABF01F3779B5A859.png,2020-12-14,5,200,"工作内容：<br>
1、了解整个跨境市场的上下游全链条企业的现状及数据收集，行业动态，咨询信息；<br>
2、分析整个跨境电商行业物流企业的货量数据，线路开发，物流动态，新产品，行业新的物流咨询；<br>
3、分析公司产品运营情况，及时反馈产品运营状态；<br>
4、收集、整理和分析公司各级KPI数据；<br>
<br>
任职要求：<br>
1、大专及以上学历,对数字敏感以及数据分析能力，计算机或数学专业毕业生优先；<br>
2、有在跨境电商、物流行业从业经验者优先；<br>
3、熟练使用办公软件，诸如Excel（常用函数）数据分析与报表整理、Word/Visio流程文件编制、PPT演示报告编制；<br>
4、良好的沟通能力，抗压能力，团队协作能力，数据分析能力。<br>",深圳,150-500人,,https://www.shixiseng.com/intern/inn_gnib3foj33fa,交通/贸易/物流,中文,2020-11-30 10:24:21,,"['发展空间大', '双休', '五险一金']",燕文物流,0,0,,0,com_yziaoumbnonn
False,1,,数据挖掘工程师,硕士,0,pages/positiondetail/positiondetail?uuid=inn_2krgalukceq6,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,上海,200,https://sxsimg.xiaoyuanzhao.com/1B/4B/1BC3945FEE8B80F4FE3EB23CEEEF224B.png,2020-12-30,5,150,"<p>
	工作职责：
</p>
<p>
	1. 运用机器学习、数据挖掘技术判别海量文件安全性<br>
2. 大规模机器学习算法研究及并行化实现
</p>
<p>
	职位要求：
</p>
<p>
	1. 统计学、应用数学，信息管理、计算机科学专业, 硕士以上学历优先<br>
2. 有算法/机器学习/数据挖掘理论及实践经验
</p>
<div>
	<br>
</div>
<p>
	<br>
</p>",上海,150-500人,,https://www.shixiseng.com/intern/inn_2krgalukceq6,互联网/游戏/软件,中文,2020-11-30 14:46:28,,"['福利好', '发展空间大', '可转正实习']",华院数据,0,0,,0,com_qebqujwjzwqb
False,1,,数据挖掘实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_8a9xbfmnfgp3,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,世纪大道210号二十一世纪中心大厦12F,120,https://sxsimg.xiaoyuanzhao.com/3B/D3/3B6610F652B9AFF8B75A9BBEFCE0E4D3.png,2020-12-14,3,80,"<p>
	岗位职责：
</p>
<p>
	1. 负责弘则研究金融科技产品的数据治理；
</p>
<p>
	2. 能用应用技术，持续改进优化现有产品，打造一流的金融数据产品；
</p>
<p>
	3. 负责文档编写，调试以及测试。
</p>
<p>
	<br>
</p>
<p>
	任职要求：
</p>
<p>
	1. 本科以上学历，计算机相关专业；
</p>
<p>
	2. 熟悉MySQL/PostgresQL，熟练使用SQL操作数据库，能够编写较为复杂的查询语句；
</p>
<p>
	3. 熟悉Python语言开发，熟悉pandas，能够熟练编写数据处理相关程序；
</p>
<p>
	<br>
</p>
<p>
	加分项：
</p>
<p>
	<span>1. 具有数据清洗/数据挖掘/机器学习项目经验</span> 
</p>
<p>
	2. 熟悉ElasticSearch/MongoDB/OLAP/时序数据库
</p>
<br>",上海,50-150人,,https://www.shixiseng.com/intern/inn_8a9xbfmnfgp3,金融/经济/投资/财会,中文,2020-11-30 14:22:36,,['可转正实习'],弘则研究,0,0,,0,com_kx9a4vcrprdg
False,1,,数据分析挖掘工程师,本科,0,pages/positiondetail/positiondetail?uuid=inn_mvhpmjzpge6x,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,融新科技中心C座15层,200,https://sxsimg.xiaoyuanzhao.com/BB/19/BBA2C13C45672BA2DD1FE3137C4E2119.jpg,2020-12-31,5,120,"岗位职责
1、根据墨迹天气业务需求实现对数据的采集、清洗、分析建模与计算、可视化展示；
2、参与用户画像、点击率预测、推荐系统等项目的优化和开发；
岗位要求
1、本科及以上学历，数学、统计、计算机类专业优先；
2、熟悉SQL/Hive，熟练运用Python，了解Tableau、Excel等工具，有Hadoop、Spark等平台的海量数据处理经验优先；
3、具备较强的数据敏感度，能结合产品团队的需求完成建模分析，熟练运用数据挖掘技术对数据进行分析处理；
4、具备优秀的沟通协调能力和团队合作精神，自我驱动，有owner意识，交付能力强；跨团队与部门的沟通能力强，有较强的团队协作意识和能力；
5、有互联网数据分析、广告数据分析、用户画像标签建模等工作经验优先。&nbsp;",北京,150-500人,,https://www.shixiseng.com/intern/inn_mvhpmjzpge6x,互联网/游戏/软件,中文,2020-11-30 13:02:39,,"['平台发展好', '晋升空间大']",墨迹天气,0,0,,0,com_egueoykfu55c
